TIME_TO_INTERVAL,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),Radiation(today)(CWB),Radiation(today)(IBM),Radiation(today)(OWM),WeatherType(CWB),WeatherType(pred)(CWB),WeatherType(IBM),WeatherType(pred)(IBM),WeatherType(OWM),WeatherType(pred)(OWM),ApparentTemperature(pred)[CWB],Temperature(pred)[CWB],RelativeHumidity(pred)[CWB],FeelsLikeTemperature(pred)[IBM],Temperature(pred)[IBM],RelativeHumidity(pred)[IBM],FeelsLikeTemperature(pred)[OWM],Temperature(pred)[OWM],RelativeHumidity(pred)[OWM]
2022-09-21 03:00:00,0.02515277777777821,0.0,0.0,0.0,0.0,0.0,0.0038299999999999996,0.0,0.0,0.0,多雲,多雲,局部多雲,局部多雲,晴,晴,27.0,25.0,80.0,23.0,23.0,83.0,24.79000000000002,24.530000000000033,67.0
2022-09-21 04:00:00,0.02665833333333388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多雲,多雲,局部多雲,局部多雲,晴,晴,27.0,25.0,80.0,23.0,23.0,83.0,24.79000000000002,24.530000000000033,67.0
2022-09-21 05:00:00,0.02222777777777829,0.0027777777777777783,8.379999999999999e-05,0.000526043753610446,0.0006481818806834612,0.0006891296266744487,0.007659999999999998,0.000526043753610446,0.0006481818806834612,0.0006891296266744487,多雲,多雲,局部多雲,局部多雲,晴,晴,27.0,25.0,80.0,23.0,23.0,83.0,24.79000000000002,24.530000000000033,67.0
2022-09-21 06:00:00,0.3463722222222274,0.075,0.07165126,0.06026136798244373,0.06425211541991778,0.05633944386500046,0.0,0.06026136798244373,0.06425211541991778,0.05633944386500046,多雲,多雲,局部多雲,局部多雲,晴,晴,26.0,24.0,70.0,23.0,23.0,79.0,24.48000000000001,24.320000000000054,64.0
2022-09-21 07:00:00,2.4177972222222146,0.2805555555555556,0.291378822,0.20741500722073744,0.2359465963993995,0.19762178920574056,0.13790999999999998,0.20741500722073744,0.2359465963993995,0.19762178920574056,多雲,多雲,局部多雲,局部多雲,晴,晴,26.0,24.0,70.0,22.0,22.0,81.0,24.48000000000001,24.320000000000054,64.0
2022-09-21 08:00:00,4.4135833333333006,0.5027777777777778,0.516615602,0.39260457472282656,0.4130915093227386,0.38223708464183215,0.06129,0.39260457472282656,0.4130915093227386,0.38223708464183215,多雲,多雲,局部多雲,局部多雲,晴,晴,26.0,24.0,70.0,25.0,24.0,73.0,24.48000000000001,24.320000000000054,64.0
2022-09-21 09:00:00,6.0114055555555685,0.7305555555555555,0.703100306,0.5947879847947046,0.5630674762510567,0.5502452149389694,0.65122,0.5947879847947046,0.5630674762510567,0.5502452149389694,晴,晴,局部多雲,局部多雲,晴,晴,28.0,28.0,49.0,30.0,28.0,56.0,25.99000000000001,25.99000000000001,54.0
2022-09-21 10:00:00,6.776527777777765,0.8611111111111112,0.833246939,0.6800228662388963,0.6484106298466374,0.6689135316594962,0.8695700000000001,0.6800228662388963,0.6484106298466374,0.6689135316594962,晴,晴,局部多雲,局部多雲,晴,晴,28.0,28.0,49.0,28.0,26.0,63.0,25.99000000000001,25.99000000000001,54.0
2022-09-21 11:00:00,7.2620694444444815,0.9166666666666666,0.896720533,0.6614313345287491,0.6580928788863858,0.6434015940049372,0.9691700000000001,0.6614313345287491,0.6580928788863858,0.6434015940049372,晴,晴,局部多雲,局部多雲,晴,晴,28.0,28.0,49.0,31.0,29.0,51.0,25.99000000000001,25.99000000000001,54.0
2022-09-21 12:00:00,7.269427777777758,0.9333333333333332,0.8887236709999999,0.7397064204801548,0.8470964522263182,0.6503980092383094,0.94619,0.7397064204801548,0.8470964522263182,0.6503980092383094,晴,晴,晴時多雲,晴時多雲,晴,晴,33.0,31.0,51.0,33.0,31.0,51.0,30.070000000000054,29.910000000000025,44.0
2022-09-21 13:00:00,6.651305555555619,0.7527777777777778,0.8098436520000001,0.7133751834426039,0.7773585833034694,0.6132223350994,0.8580800000000001,0.7133751834426039,0.7773585833034694,0.6132223350994,晴,晴,晴時多雲,晴時多雲,晴,晴,33.0,31.0,51.0,32.0,30.0,50.0,30.070000000000054,29.910000000000025,44.0
2022-09-21 14:00:00,5.4882472222221885,0.6805555555555556,0.6660605860000001,0.5999960863795389,0.6585470703487886,0.5325888412816691,0.71634,0.5999960863795389,0.6585470703487886,0.5325888412816691,晴,晴,晴時多雲,晴時多雲,晴,晴,33.0,31.0,51.0,34.0,31.0,52.0,30.070000000000054,29.910000000000025,44.0
2022-09-21 15:00:00,3.41227222222224,0.4638888888888889,0.4690261020000001,0.4509305383901184,0.4487215127208509,0.32896405631185993,0.49799,0.4509305383901184,0.4487215127208509,0.32896405631185993,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,59.0,34.0,30.0,58.0,31.650000000000034,30.400000000000034,50.0
2022-09-21 16:00:00,1.006280555555558,0.2361111111111111,0.23890869399999998,0.21312847794315606,0.21983342221011232,0.1709677992027824,0.24516999999999997,0.21312847794315606,0.21983342221011232,0.1709677992027824,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,59.0,34.0,31.0,55.0,31.650000000000034,30.400000000000034,50.0
2022-09-21 17:00:00,0.19799999999999168,0.04722222222222222,0.038782655,0.03982112129003602,0.033827593197129184,0.03298181886391737,0.06129,0.03982112129003602,0.033827593197129184,0.03298181886391737,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,59.0,33.0,30.0,62.0,31.650000000000034,30.400000000000034,50.0
2022-09-21 18:00:00,0.02920123318385738,0.0,0.0,0.0,0.0,0.0,0.0038299999999999996,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,31.0,29.0,69.0,30.0,27.0,71.0,30.19,28.320000000000054,62.0
2022-09-21 19:00:00,0.0298222222222231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,31.0,29.0,69.0,32.0,29.0,65.0,30.19,28.320000000000054,62.0
2022-09-21 20:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,31.0,29.0,69.0,29.0,26.0,76.0,30.19,28.320000000000054,62.0
2022-09-21 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,30.0,27.0,76.0,27.0,25.0,81.0,26.370000000000005,26.370000000000005,66.0
2022-09-21 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,30.0,27.0,76.0,28.0,25.0,79.0,26.370000000000005,26.370000000000005,66.0
2022-09-21 23:00:00,0.029980555555556482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,30.0,27.0,76.0,27.0,25.0,83.0,26.370000000000005,26.370000000000005,66.0
2022-09-22 00:00:00,0.02797222222222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,26.0,24.0,81.0,24.0,24.0,86.0,26.129999999999995,25.73000000000001,68.0
2022-09-22 01:00:00,0.025577777777778327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,26.0,24.0,81.0,27.0,24.0,85.0,26.129999999999995,25.73000000000001,68.0
2022-09-22 02:00:00,0.026641666666667115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,26.0,24.0,81.0,24.0,24.0,87.0,26.129999999999995,25.73000000000001,68.0
2022-09-22 03:00:00,0.02769444444444515,0.0,0.0,0.0,0.0,0.0,0.0037700000000000003,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,27.0,23.0,84.0,23.0,23.0,90.0,24.970000000000034,24.530000000000033,74.0
2022-09-22 04:00:00,0.029036111111111894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,27.0,23.0,84.0,24.0,24.0,87.0,24.970000000000034,24.530000000000033,74.0
2022-09-22 05:00:00,0.02476666666666688,0.0027777777777777783,7.52e-05,0.00044190703106593916,0.0007075450764202622,0.0007327579799370987,0.0,0.00044190703106593916,0.0007075450764202622,0.0007327579799370987,晴,晴,局部多雲,局部多雲,晴,晴,27.0,23.0,84.0,23.0,23.0,91.0,24.970000000000034,24.530000000000033,74.0
2022-09-22 06:00:00,0.4469583333333323,0.06944444444444445,0.071073327,0.05892747916819936,0.0634945493040556,0.057327723610066224,0.1055,0.05892747916819936,0.0634945493040556,0.057327723610066224,晴,晴,局部多雲,局部多雲,晴,晴,25.0,23.0,79.0,24.0,23.0,91.0,24.879999999999995,24.450000000000053,74.0
2022-09-22 07:00:00,2.3882694444444494,0.2722222222222222,0.290731859,0.2129982501679348,0.2337156995946928,0.20396236063530127,0.32402,0.2129982501679348,0.2337156995946928,0.20396236063530127,晴,晴,局部多雲,局部多雲,晴,晴,25.0,23.0,79.0,23.0,23.0,92.0,24.879999999999995,24.450000000000053,74.0
2022-09-22 08:00:00,4.170075,0.45,0.515950149,0.3962873364127156,0.411203640139456,0.3907598987490121,0.55762,0.3962873364127156,0.411203640139456,0.3907598987490121,晴,晴,局部多雲,局部多雲,晴,晴,25.0,23.0,79.0,27.0,25.0,82.0,24.879999999999995,24.450000000000053,74.0
2022-09-22 09:00:00,5.761244444444423,0.4,0.702278855,0.5930053465821182,0.6559201335862708,0.5568548870474749,0.74224,0.5930053465821182,0.6559201335862708,0.5568548870474749,晴,晴,晴時多雲,晴時多雲,晴,晴,29.0,27.0,60.0,32.0,29.0,65.0,28.080000000000037,26.79000000000002,64.0
2022-09-22 10:00:00,6.757430555555612,0.8416666666666666,0.83215012,0.6791449512994261,0.7242511646542619,0.6667877515809187,0.87411,0.6791449512994261,0.7242511646542619,0.6667877515809187,晴,晴,晴時多雲,晴時多雲,晴,晴,29.0,27.0,60.0,29.0,27.0,72.0,28.080000000000037,26.79000000000002,64.0
2022-09-22 11:00:00,7.182994444444402,0.9444444444444444,0.895255115,0.6612150483345344,0.8125092457905312,0.6457974191611776,0.94193,0.6612150483345344,0.8125092457905312,0.6457974191611776,晴,晴,晴時多雲,晴時多雲,晴,晴,29.0,27.0,60.0,33.0,30.0,59.0,28.080000000000037,26.79000000000002,64.0
2022-09-22 12:00:00,7.063319444444442,0.925,0.886825781,0.7580794803688765,0.8470010156602654,0.6536721008006617,0.94193,0.7580794803688765,0.8470010156602654,0.6536721008006617,晴,晴,晴時多雲,晴時多雲,晴,晴,34.0,31.0,50.0,34.0,31.0,53.0,30.970000000000034,29.840000000000032,51.0
2022-09-22 13:00:00,6.463113888889004,0.8444444444444444,0.807481875,0.7051255436215448,0.7720547460631573,0.6145144853537354,0.8628100000000001,0.7051255436215448,0.7720547460631573,0.6145144853537354,晴,晴,晴時多雲,晴時多雲,晴,晴,34.0,31.0,50.0,34.0,31.0,55.0,30.970000000000034,29.840000000000032,51.0
2022-09-22 14:00:00,5.4187277777777565,0.6805555555555556,0.663239589,0.5948917001432198,0.6593181173952809,0.5339222908392236,0.71963,0.5948917001432198,0.6593181173952809,0.5339222908392236,晴,晴,晴時多雲,晴時多雲,晴,晴,34.0,31.0,50.0,34.0,31.0,52.0,30.970000000000034,29.840000000000032,51.0
2022-09-22 15:00:00,3.350374999999976,0.4583333333333333,0.46579887799999997,0.4454890355433339,0.4468910815704004,0.32925084433863866,0.52371,0.4454890355433339,0.4468910815704004,0.32925084433863866,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,56.0,34.0,31.0,52.0,30.43000000000001,29.670000000000016,49.0
2022-09-22 16:00:00,0.9551944444444452,0.23055555555555554,0.2354778,0.20915434835349994,0.21838160295917888,0.17038720352570927,0.28258,0.20915434835349994,0.21838160295917888,0.17038720352570927,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,56.0,34.0,31.0,52.0,30.43000000000001,29.670000000000016,49.0
2022-09-22 17:00:00,0.1771666666666547,0.04166666666666666,0.036933586000000004,0.03846181699360069,0.03338241252662686,0.032207028316137164,0.060279999999999986,0.03846181699360069,0.03338241252662686,0.032207028316137164,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,56.0,32.0,30.0,55.0,30.43000000000001,29.670000000000016,49.0
2022-09-22 18:00:00,0.029766666666667583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,29.0,27.0,58.0,29.0,27.0,64.0,28.670000000000016,27.800000000000008,55.0
2022-09-22 19:00:00,0.029236111111111924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,29.0,27.0,58.0,31.0,29.0,59.0,28.670000000000016,27.800000000000008,55.0
2022-09-22 20:00:00,0.029819444444445342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,29.0,27.0,58.0,27.0,26.0,69.0,28.670000000000016,27.800000000000008,55.0
2022-09-22 21:00:00,0.02995555555555648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,26.0,25.0,63.0,26.0,24.0,74.0,26.11000000000001,26.11000000000001,59.0
2022-09-22 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,26.0,25.0,63.0,27.0,25.0,72.0,26.11000000000001,26.11000000000001,59.0
2022-09-22 23:00:00,0.029550000000000694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,26.0,25.0,63.0,25.0,24.0,77.0,26.11000000000001,26.11000000000001,59.0
2022-09-23 00:00:00,0.022466666666667072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,28.0,25.0,77.0,23.0,23.0,81.0,25.49000000000001,25.29000000000002,62.0
2022-09-23 01:00:00,0.023286111111111608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,28.0,25.0,77.0,25.0,24.0,79.0,25.49000000000001,25.29000000000002,62.0
2022-09-23 02:00:00,0.023866666666666828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,28.0,25.0,77.0,22.0,22.0,84.0,25.49000000000001,25.29000000000002,62.0
2022-09-23 03:00:00,0.025533333333333897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,27.0,24.0,81.0,22.0,22.0,88.0,24.61000000000001,24.320000000000054,69.0
2022-09-23 04:00:00,0.0270027777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,27.0,24.0,81.0,22.0,22.0,84.0,24.61000000000001,24.320000000000054,69.0
2022-09-23 05:00:00,0.02196388888888938,0.0,6.720000000000001e-05,0.0005463907399821861,0.00028996785540762654,0.0007694951169441675,0.0,0.0005463907399821861,0.00028996785540762654,0.0007694951169441675,晴,晴,多雲時晴,多雲時晴,晴,晴,27.0,24.0,81.0,22.0,22.0,89.0,24.61000000000001,24.320000000000054,69.0
2022-09-23 06:00:00,0.6524111111111167,0.08055555555555555,0.07048423,0.060351555212813074,0.17214593449819418,0.05734543340207865,0.08829000000000001,0.060351555212813074,0.17214593449819418,0.05734543340207865,晴,晴,晴朗,晴朗,晴,晴,25.0,23.0,71.0,22.0,22.0,86.0,24.320000000000054,24.080000000000037,68.0
2022-09-23 07:00:00,2.5817805555555493,0.29444444444444445,0.290055679,0.21118064844465453,0.27009680645221,0.20760824578049428,0.31860000000000005,0.21118064844465453,0.27009680645221,0.20760824578049428,晴,晴,晴朗,晴朗,晴,晴,25.0,23.0,71.0,22.0,22.0,89.0,24.320000000000054,24.080000000000037,68.0
2022-09-23 08:00:00,4.3897472222222085,0.5194444444444445,0.515244719,0.3954272098648616,0.4866922048405436,0.3852252862576245,0.5412399999999999,0.3954272098648616,0.4866922048405436,0.3852252862576245,晴,晴,晴朗,晴朗,晴,晴,25.0,23.0,71.0,26.0,24.0,78.0,24.320000000000054,24.080000000000037,68.0
2022-09-23 09:00:00,5.912436111111102,0.7111111111111111,0.701409567,0.5858011092561213,0.6690549803723299,0.5514084025452294,0.7062999999999999,0.5858011092561213,0.6690549803723299,0.5514084025452294,晴,晴,晴朗,晴朗,晴,晴,29.0,27.0,51.0,30.0,28.0,58.0,26.390000000000054,26.390000000000054,56.0
2022-09-23 10:00:00,6.728694444444432,0.8444444444444444,0.831000735,0.7122480094943812,0.8071845586216971,0.6894142996427227,0.8598399999999999,0.7122480094943812,0.8071845586216971,0.6894142996427227,晴,晴,晴朗,晴朗,晴,晴,29.0,27.0,51.0,28.0,26.0,67.0,26.390000000000054,26.390000000000054,56.0
2022-09-23 11:00:00,7.128455555555599,0.9194444444444444,0.893735776,0.6929497423288585,0.8628427639008145,0.6773567126807026,0.93661,0.6929497423288585,0.8628427639008145,0.6773567126807026,晴,晴,晴朗,晴朗,晴,晴,29.0,27.0,51.0,32.0,30.0,53.0,26.390000000000054,26.390000000000054,56.0
2022-09-23 12:00:00,7.429952777777816,0.6083333333333333,0.8848760509999999,0.7839037719062706,0.8638301766496818,0.6853131385061599,0.9251,0.7839037719062706,0.8638301766496818,0.6853131385061599,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,51.0,34.0,31.0,52.0,30.73000000000001,30.31,45.0
2022-09-23 13:00:00,7.221988888888887,0.8055555555555555,0.8050736159999999,0.7075888881231192,0.794011071873492,0.6326615070929945,0.8329700000000001,0.7075888881231192,0.794011071873492,0.6326615070929945,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,51.0,33.0,31.0,51.0,30.73000000000001,30.31,45.0
2022-09-23 14:00:00,5.3177333333333605,0.6166666666666667,0.6603804010000001,0.5977666697161083,0.6582895369807794,0.5508354888303914,0.6947800000000001,0.5977666697161083,0.6582895369807794,0.5508354888303914,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,51.0,35.0,32.0,52.0,30.73000000000001,30.31,45.0
2022-09-23 15:00:00,3.149688888888905,0.4555555555555555,0.46254438600000003,0.4398564373039389,0.4421624885579074,0.33999131879135697,0.50669,0.4398564373039389,0.4421624885579074,0.33999131879135697,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,55.0,34.0,31.0,54.0,32.100000000000016,31.030000000000033,47.0
2022-09-23 16:00:00,0.9487444444444616,0.2277777777777777,0.23203614600000005,0.2046563723358465,0.2146379807404788,0.16904040335039547,0.28021999999999997,0.2046563723358465,0.2146379807404788,0.16904040335039547,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,55.0,35.0,32.0,52.0,32.100000000000016,31.030000000000033,47.0
2022-09-23 17:00:00,0.1917111111111035,0.03888888888888889,0.035133218,0.03690151473658735,0.031956524909121715,0.031747200374352566,0.06142,0.03690151473658735,0.031956524909121715,0.031747200374352566,晴,晴,晴朗,晴朗,晴,晴,33.0,31.0,55.0,33.0,30.0,56.0,32.100000000000016,31.030000000000033,47.0
2022-09-23 18:00:00,0.029255555555556437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,30.0,29.0,58.0,30.0,28.0,62.0,29.550000000000008,28.390000000000054,56.0
2022-09-23 19:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.00384,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,30.0,29.0,58.0,32.0,29.0,59.0,29.550000000000008,28.390000000000054,56.0
2022-09-23 20:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,30.0,29.0,58.0,28.0,26.0,66.0,29.550000000000008,28.390000000000054,56.0
2022-09-23 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.00384,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,28.0,27.0,64.0,27.0,26.0,68.0,26.280000000000033,26.280000000000033,61.0
2022-09-23 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,28.0,27.0,64.0,28.0,26.0,67.0,26.280000000000033,26.280000000000033,61.0
2022-09-23 23:00:00,0.029719444444445225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,28.0,27.0,64.0,27.0,25.0,70.0,26.280000000000033,26.280000000000033,61.0
2022-09-24 00:00:00,0.027880555555556345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲,多雲,晴,晴,26.0,26.0,57.0,24.0,24.0,74.0,25.780000000000033,25.530000000000033,63.0
2022-09-24 01:00:00,0.02961666666666756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲,多雲,晴,晴,26.0,26.0,57.0,27.0,25.0,72.0,25.780000000000033,25.530000000000033,63.0
2022-09-24 02:00:00,0.027472222222221888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲,多雲,晴,晴,26.0,26.0,57.0,23.0,23.0,77.0,25.780000000000033,25.530000000000033,63.0
2022-09-24 03:00:00,0.025952777777778428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,27.0,25.0,61.0,24.0,24.0,76.0,25.0,24.75,66.0
2022-09-24 04:00:00,0.027602777777778347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,27.0,25.0,61.0,24.0,24.0,76.0,25.0,24.75,66.0
2022-09-24 05:00:00,0.022169444444444783,0.0027777777777777783,5.9699999999999994e-05,0.00046720135161398135,0.0006736142150740251,0.0006836139654995059,0.0,0.00046720135161398135,0.0006736142150740251,0.0006836139654995059,晴,晴,局部多雲,局部多雲,晴,晴,27.0,25.0,61.0,24.0,24.0,77.0,25.0,24.75,66.0
2022-09-24 06:00:00,0.20351111111111245,0.052777777777777785,0.069883653,0.05946290604342569,0.06390656041905933,0.05770263805718935,0.08675,0.05946290604342569,0.06390656041905933,0.05770263805718935,晴,晴,局部多雲,局部多雲,晴,晴,26.0,25.0,66.0,23.0,23.0,76.0,24.61000000000001,24.390000000000054,66.0
2022-09-24 07:00:00,2.1131500000000067,0.26944444444444443,0.289349631,0.21049969983773406,0.2315786588726164,0.2123051298833232,0.31305,0.21049969983773406,0.2315786588726164,0.2123051298833232,晴,晴,局部多雲,局部多雲,晴,晴,26.0,25.0,66.0,23.0,23.0,77.0,24.61000000000001,24.390000000000054,66.0
2022-09-24 08:00:00,4.3849166666666815,0.5083333333333333,0.514498786,0.4119065020210079,0.4097997160607807,0.4047950363223794,0.54689,0.4119065020210079,0.4097997160607807,0.4047950363223794,晴,晴,局部多雲,局部多雲,晴,晴,26.0,25.0,66.0,27.0,25.0,72.0,24.61000000000001,24.390000000000054,66.0
2022-09-24 09:00:00,5.860927777777804,0.7111111111111111,0.700492167,0.5744226491052227,0.6649801251085429,0.5737352953187325,0.7354700000000001,0.5744226491052227,0.6649801251085429,0.5737352953187325,多雲,多雲,晴朗,晴朗,晴,晴,29.0,28.0,57.0,31.0,29.0,60.0,26.590000000000032,26.590000000000032,60.0
2022-09-24 10:00:00,6.750566666666657,0.8527777777777777,0.829798849,0.6402664573088304,0.8028093527813782,0.7067180168814392,0.8637100000000001,0.6402664573088304,0.8028093527813782,0.7067180168814392,多雲,多雲,晴朗,晴朗,晴,晴,29.0,28.0,57.0,29.0,27.0,66.0,26.590000000000032,26.590000000000032,60.0
2022-09-24 11:00:00,6.675766666666666,0.775,0.892162984,0.6094029024910821,0.8582897399779194,0.7186422532596546,0.9316,0.6094029024910821,0.8582897399779194,0.7186422532596546,多雲,多雲,晴朗,晴朗,晴,晴,29.0,28.0,57.0,33.0,30.0,55.0,26.590000000000032,26.590000000000032,60.0
2022-09-24 12:00:00,7.215336111111082,0.8861111111111111,0.882875383,0.5877344926826277,0.8460681459685385,0.7097951327271718,0.92406,0.5877344926826277,0.8460681459685385,0.7097951327271718,多雲,多雲,晴時多雲,晴時多雲,晴,晴,32.0,31.0,51.0,35.0,32.0,54.0,31.890000000000054,30.44,51.0
2022-09-24 13:00:00,6.0341666666666605,0.7305555555555555,0.802620213,0.5687737557184254,0.7697242966277429,0.6664741307396687,0.84485,0.5687737557184254,0.7697242966277429,0.6664741307396687,多雲,多雲,晴時多雲,晴時多雲,晴,晴,32.0,31.0,51.0,34.0,31.0,54.0,31.890000000000054,30.44,51.0
2022-09-24 14:00:00,5.047841666666692,0.3805555555555556,0.657484757,0.4816306457590812,0.655471586994018,0.572047882387206,0.6977599999999999,0.4816306457590812,0.655471586994018,0.572047882387206,多雲,多雲,晴時多雲,晴時多雲,晴,晴,32.0,31.0,51.0,36.0,32.0,54.0,31.890000000000054,30.44,51.0
2022-09-24 15:00:00,3.0549916666666697,0.35,0.45926469,0.3299472639498633,0.4069577737750383,0.34887197719891977,0.50163,0.3299472639498633,0.4069577737750383,0.34887197719891977,多雲,多雲,局部多雲,局部多雲,晴,晴,32.0,31.0,59.0,35.0,31.0,57.0,33.07000000000005,31.030000000000033,52.0
2022-09-24 16:00:00,0.8965999999999986,0.25,0.228586103,0.1655080083686822,0.18577845408484545,0.17432719077061504,0.27155999999999997,0.1655080083686822,0.18577845408484545,0.17432719077061504,多雲,多雲,局部多雲,局部多雲,晴,晴,32.0,31.0,59.0,36.0,32.0,55.0,33.07000000000005,31.030000000000033,52.0
2022-09-24 17:00:00,0.1682888888888807,0.05,0.033382568,0.02463690200766084,0.03396463643163509,0.030830925990004393,0.05657,0.02463690200766084,0.03396463643163509,0.030830925990004393,多雲,多雲,局部多雲,局部多雲,晴,晴,32.0,31.0,59.0,34.0,30.0,61.0,33.07000000000005,31.030000000000033,52.0
2022-09-24 18:00:00,0.029519444444445368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,29.0,29.0,67.0,30.0,27.0,70.0,30.280000000000033,28.300000000000008,63.0
2022-09-24 19:00:00,0.02996943595443272,0.0,0.0,0.0,0.0,0.0,0.0037700000000000003,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,29.0,29.0,67.0,32.0,29.0,65.0,30.280000000000033,28.300000000000008,63.0
2022-09-24 20:00:00,0.02995279089141997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,29.0,29.0,67.0,29.0,26.0,76.0,30.280000000000033,28.300000000000008,63.0
2022-09-24 21:00:00,0.029994444444445368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,28.0,27.0,74.0,28.0,26.0,79.0,26.129999999999995,26.129999999999995,71.0
2022-09-24 22:00:00,0.02987222222222312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,28.0,27.0,74.0,28.0,26.0,79.0,26.129999999999995,26.129999999999995,71.0
