TIME_TO_INTERVAL,date,hour,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),minute,pre_Power_15,pre_Radiation_15,pre_Power_30,Radiation_0,pre_Power_45,next_Radiation_15
2022-08-30 15:00:00,2022-08-30,15,4.216585094549497,0.5083333333333333,0.5390304431539685,0.28830927039003806,0.257108108526356,0.3981798369830489,0.0,0,3.4979555555555697,0.35399587059942383,3.989433333333325,0.28830927039003806,5.407788888888876,0.28830927039003806
2022-08-30 15:15:00,2022-08-30,15,5.193744444444446,0.5083333333333333,0.5390304431539685,0.28830927039003806,0.257108108526356,0.3981798369830489,0.0,15,4.216585094549497,0.28830927039003806,3.4979555555555697,0.28830927039003806,3.989433333333325,0.28830927039003806
2022-08-30 15:30:00,2022-08-30,15,3.38831111111112,0.5083333333333333,0.5390304431539685,0.28830927039003806,0.257108108526356,0.3981798369830489,0.0,30,5.193744444444446,0.28830927039003806,4.216585094549497,0.28830927039003806,3.4979555555555697,0.28830927039003806
2022-08-30 15:45:00,2022-08-30,15,3.260333333333328,0.5083333333333333,0.5390304431539685,0.28830927039003806,0.257108108526356,0.3981798369830489,0.0,45,3.38831111111112,0.28830927039003806,5.193744444444446,0.28830927039003806,4.216585094549497,0.1396624414762786
2022-08-30 16:00:00,2022-08-30,16,2.2856444444444364,0.030555555555555555,0.3153991889066329,0.1396624414762786,0.1126514521503594,0.20988547319714698,0.0,0,3.260333333333328,0.28830927039003806,3.38831111111112,0.1396624414762786,5.193744444444446,0.1396624414762786
2022-08-30 16:15:00,2022-08-30,16,1.1288333333333378,0.030555555555555555,0.3153991889066329,0.1396624414762786,0.1126514521503594,0.20988547319714698,0.0,15,2.2856444444444364,0.1396624414762786,3.260333333333328,0.1396624414762786,3.38831111111112,0.1396624414762786
2022-08-30 16:30:00,2022-08-30,16,0.5764888888888878,0.030555555555555555,0.3153991889066329,0.1396624414762786,0.1126514521503594,0.20988547319714698,0.0,30,1.1288333333333378,0.1396624414762786,2.2856444444444364,0.1396624414762786,3.260333333333328,0.1396624414762786
2022-08-30 16:45:00,2022-08-30,16,0.7270000000000029,0.030555555555555555,0.3153991889066329,0.1396624414762786,0.1126514521503594,0.20988547319714698,0.0,45,0.5764888888888878,0.1396624414762786,1.1288333333333378,0.1396624414762786,2.2856444444444364,0.03654576549072993
2022-08-30 17:00:00,2022-08-30,17,0.5502222222222231,0.052777777777777785,0.09256772699153858,0.03654576549072993,0.03141918375511734,0.057337137428045234,0.0,0,0.7270000000000029,0.1396624414762786,0.5764888888888878,0.03654576549072993,1.1288333333333378,0.03654576549072993
2022-08-30 17:15:00,2022-08-30,17,0.2168777777777764,0.052777777777777785,0.09256772699153858,0.03654576549072993,0.03141918375511734,0.057337137428045234,0.0,15,0.5502222222222231,0.03654576549072993,0.7270000000000029,0.03654576549072993,0.5764888888888878,0.03654576549072993
2022-08-30 17:30:00,2022-08-30,17,0.2762888888888889,0.052777777777777785,0.09256772699153858,0.03654576549072993,0.03141918375511734,0.057337137428045234,0.0,30,0.2168777777777764,0.03654576549072993,0.5502222222222231,0.03654576549072993,0.7270000000000029,0.03654576549072993
2022-08-30 17:45:00,2022-08-30,17,0.2108333333333315,0.052777777777777785,0.09256772699153858,0.03654576549072993,0.03141918375511734,0.057337137428045234,0.0,45,0.2762888888888889,0.03654576549072993,0.2168777777777764,0.03654576549072993,0.5502222222222231,0.0017720875707518094
2022-08-30 18:00:00,2022-08-30,18,0.04136666666666748,0.0027777777777777783,0.0007975968022008595,0.0017720875707518094,0.0017636993018289163,0.0017636993018289163,0.0,0,0.2108333333333315,0.03654576549072993,0.2762888888888889,0.0017720875707518094,0.2168777777777764,0.0017720875707518094
2022-08-30 18:15:00,2022-08-30,18,0.030000000000000294,0.0027777777777777783,0.0007975968022008595,0.0017720875707518094,0.0017636993018289163,0.0017636993018289163,0.0,15,0.04136666666666748,0.0017720875707518094,0.2108333333333315,0.0017720875707518094,0.2762888888888889,0.0017720875707518094
2022-08-30 18:30:00,2022-08-30,18,0.030000000000000294,0.0027777777777777783,0.0007975968022008595,0.0017720875707518094,0.0017636993018289163,0.0017636993018289163,0.0,30,0.030000000000000294,0.0017720875707518094,0.04136666666666748,0.0017720875707518094,0.2108333333333315,0.0017720875707518094
2022-08-30 18:45:00,2022-08-30,18,0.030000000000000294,0.0027777777777777783,0.0007975968022008595,0.0017720875707518094,0.0017636993018289163,0.0017636993018289163,0.0,45,0.030000000000000294,0.0017720875707518094,0.030000000000000294,0.0017720875707518094,0.04136666666666748,0.0
2022-08-30 19:00:00,2022-08-30,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0017720875707518094,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 19:15:00,2022-08-30,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 19:30:00,2022-08-30,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 19:45:00,2022-08-30,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 20:00:00,2022-08-30,20,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 20:15:00,2022-08-30,20,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 20:30:00,2022-08-30,20,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 20:45:00,2022-08-30,20,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 21:00:00,2022-08-30,21,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 21:15:00,2022-08-30,21,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 21:30:00,2022-08-30,21,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 21:45:00,2022-08-30,21,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 22:00:00,2022-08-30,22,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 22:15:00,2022-08-30,22,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 22:30:00,2022-08-30,22,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 22:45:00,2022-08-30,22,0.029988888888889183,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 23:00:00,2022-08-30,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029988888888889183,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-30 23:15:00,2022-08-30,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.029988888888889183,0.0,0.030000000000000294,0.0
2022-08-30 23:30:00,2022-08-30,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.029988888888889183,0.0
2022-08-30 23:45:00,2022-08-30,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 00:00:00,2022-08-31,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31 00:15:00,2022-08-31,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.0,0.0,0.0,0.0
2022-08-31 00:30:00,2022-08-31,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.0,0.0
2022-08-31 00:45:00,2022-08-31,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 01:00:00,2022-08-31,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 01:15:00,2022-08-31,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 01:30:00,2022-08-31,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 01:45:00,2022-08-31,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 02:00:00,2022-08-31,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 02:15:00,2022-08-31,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 02:30:00,2022-08-31,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 02:45:00,2022-08-31,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 03:00:00,2022-08-31,3,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 03:15:00,2022-08-31,3,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 03:30:00,2022-08-31,3,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 03:45:00,2022-08-31,3,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 04:00:00,2022-08-31,4,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 04:15:00,2022-08-31,4,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 04:30:00,2022-08-31,4,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 04:45:00,2022-08-31,4,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0027660904245395052
2022-08-31 05:00:00,2022-08-31,5,0.030000000000000294,0.0027777777777777783,0.0005169848283968056,0.0027660904245395052,0.002630814578699723,0.002630814578699723,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.0027660904245395052
2022-08-31 05:15:00,2022-08-31,5,0.030000000000000294,0.0027777777777777783,0.0005169848283968056,0.0027660904245395052,0.002630814578699723,0.002630814578699723,0.0,15,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.0027660904245395052
2022-08-31 05:30:00,2022-08-31,5,0.030000000000000294,0.0027777777777777783,0.0005169848283968056,0.0027660904245395052,0.002630814578699723,0.002630814578699723,0.0,30,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.0027660904245395052
2022-08-31 05:45:00,2022-08-31,5,0.02973333333333362,0.0027777777777777783,0.0005169848283968056,0.0027660904245395052,0.002630814578699723,0.002630814578699723,0.0,45,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.0027660904245395052,0.030000000000000294,0.08986810285977015
2022-08-31 06:00:00,2022-08-31,6,0.030522222222222506,0.06111111111111111,0.0863837798409163,0.08986810285977015,0.09536726626895373,0.08627954236566583,0.0,0,0.02973333333333362,0.0027660904245395052,0.030000000000000294,0.08986810285977015,0.030000000000000294,0.08986810285977015
2022-08-31 06:15:00,2022-08-31,6,0.031133333333333645,0.06111111111111111,0.0863837798409163,0.08986810285977015,0.09536726626895373,0.08627954236566583,0.0,15,0.030522222222222506,0.08986810285977015,0.02973333333333362,0.08986810285977015,0.030000000000000294,0.08986810285977015
2022-08-31 06:30:00,2022-08-31,6,0.031166666666666988,0.06111111111111111,0.0863837798409163,0.08986810285977015,0.09536726626895373,0.08627954236566583,0.0,30,0.031133333333333645,0.08986810285977015,0.030522222222222506,0.08986810285977015,0.02973333333333362,0.08986810285977015
2022-08-31 06:45:00,2022-08-31,6,0.5613777777777776,0.06111111111111111,0.0863837798409163,0.08986810285977015,0.09536726626895373,0.08627954236566583,0.0,45,0.031166666666666988,0.08986810285977015,0.031133333333333645,0.08986810285977015,0.030522222222222506,0.29923413122090503
2022-08-31 07:00:00,2022-08-31,7,0.6263888888888907,0.12222222222222222,0.3076391028178022,0.29923413122090503,0.2969610169632776,0.26569197283668217,0.0,0,0.5613777777777776,0.08986810285977015,0.031166666666666988,0.29923413122090503,0.031133333333333645,0.29923413122090503
2022-08-31 07:15:00,2022-08-31,7,0.6453111111111166,0.12222222222222222,0.3076391028178022,0.29923413122090503,0.2969610169632776,0.26569197283668217,0.0,15,0.6263888888888907,0.29923413122090503,0.5613777777777776,0.29923413122090503,0.031166666666666988,0.29923413122090503
2022-08-31 07:30:00,2022-08-31,7,0.8547888888888904,0.12222222222222222,0.3076391028178022,0.29923413122090503,0.2969610169632776,0.26569197283668217,0.0,30,0.6453111111111166,0.29923413122090503,0.6263888888888907,0.29923413122090503,0.5613777777777776,0.29923413122090503
2022-08-31 07:45:00,2022-08-31,7,1.9850666666666616,0.12222222222222222,0.3076391028178022,0.29923413122090503,0.2969610169632776,0.26569197283668217,0.0,45,0.8547888888888904,0.29923413122090503,0.6453111111111166,0.29923413122090503,0.6263888888888907,0.4906798994505289
2022-08-31 08:00:00,2022-08-31,8,2.5694888888888965,0.4194444444444445,0.5319920878748979,0.4906798994505289,0.4791911478278919,0.4306934428677808,0.0,0,1.9850666666666616,0.29923413122090503,0.8547888888888904,0.4906798994505289,0.6453111111111166,0.4906798994505289
2022-08-31 08:15:00,2022-08-31,8,1.4634555555555475,0.4194444444444445,0.5319920878748979,0.4906798994505289,0.4791911478278919,0.4306934428677808,0.0,15,2.5694888888888965,0.4906798994505289,1.9850666666666616,0.4906798994505289,0.8547888888888904,0.4906798994505289
2022-08-31 08:30:00,2022-08-31,8,2.214844444444444,0.4194444444444445,0.5319920878748979,0.4906798994505289,0.4791911478278919,0.4306934428677808,0.0,30,1.4634555555555475,0.4906798994505289,2.5694888888888965,0.4906798994505289,1.9850666666666616,0.4906798994505289
2022-08-31 08:45:00,2022-08-31,8,4.242800000000012,0.4194444444444445,0.5319920878748979,0.4906798994505289,0.4791911478278919,0.4306934428677808,0.0,45,2.214844444444444,0.4906798994505289,1.4634555555555475,0.4906798994505289,2.5694888888888965,0.5751138901257691
2022-08-31 09:00:00,2022-08-31,9,3.1119777777777915,0.7972222222222223,0.7201776910027339,0.5751138901257691,0.5979905959740341,0.605910661689131,0.0,0,4.242800000000012,0.4906798994505289,2.214844444444444,0.5751138901257691,1.4634555555555475,0.5751138901257691
2022-08-31 09:15:00,2022-08-31,9,3.2055222222222257,0.7972222222222223,0.7201776910027339,0.5751138901257691,0.5979905959740341,0.605910661689131,0.0,15,3.1119777777777915,0.5751138901257691,4.242800000000012,0.5751138901257691,2.214844444444444,0.5751138901257691
2022-08-31 09:30:00,2022-08-31,9,3.9997111111111097,0.7972222222222223,0.7201776910027339,0.5751138901257691,0.5979905959740341,0.605910661689131,0.0,30,3.2055222222222257,0.5751138901257691,3.1119777777777915,0.5751138901257691,4.242800000000012,0.5751138901257691
2022-08-31 09:45:00,2022-08-31,9,6.14772222222222,0.7972222222222223,0.7201776910027339,0.5751138901257691,0.5979905959740341,0.605910661689131,0.0,45,3.9997111111111097,0.5751138901257691,3.2055222222222257,0.5751138901257691,3.1119777777777915,0.6185699352780749
2022-08-31 10:00:00,2022-08-31,10,7.0826333333333125,0.9472222222222222,0.8547497304889288,0.6185699352780749,0.6664103070599379,0.6476846135243873,0.0,0,6.14772222222222,0.5751138901257691,3.9997111111111097,0.6185699352780749,3.2055222222222257,0.6185699352780749
2022-08-31 10:15:00,2022-08-31,10,7.576466666666692,0.9472222222222222,0.8547497304889288,0.6185699352780749,0.6664103070599379,0.6476846135243873,0.0,15,7.0826333333333125,0.6185699352780749,6.14772222222222,0.6185699352780749,3.9997111111111097,0.6185699352780749
2022-08-31 10:30:00,2022-08-31,10,6.438688888888907,0.9472222222222222,0.8547497304889288,0.6185699352780749,0.6664103070599379,0.6476846135243873,0.0,30,7.576466666666692,0.6185699352780749,7.0826333333333125,0.6185699352780749,6.14772222222222,0.6185699352780749
2022-08-31 10:45:00,2022-08-31,10,6.446900000000004,0.9472222222222222,0.8547497304889288,0.6185699352780749,0.6664103070599379,0.6476846135243873,0.0,45,6.438688888888907,0.6185699352780749,7.576466666666692,0.6185699352780749,7.0826333333333125,0.6237896818135847
2022-08-31 11:00:00,2022-08-31,11,6.640422222222228,0.4055555555555556,0.9250599452512008,0.6237896818135847,0.6294255278015478,0.6582335737063888,0.0,0,6.446900000000004,0.6185699352780749,6.438688888888907,0.6237896818135847,7.576466666666692,0.6237896818135847
2022-08-31 11:15:00,2022-08-31,11,5.413955555555536,0.4055555555555556,0.9250599452512008,0.6237896818135847,0.6294255278015478,0.6582335737063888,0.0,15,6.640422222222228,0.6237896818135847,6.446900000000004,0.6237896818135847,6.438688888888907,0.6237896818135847
2022-08-31 11:30:00,2022-08-31,11,3.0151666666666697,0.4055555555555556,0.9250599452512008,0.6237896818135847,0.6294255278015478,0.6582335737063888,0.0,30,5.413955555555536,0.6237896818135847,6.640422222222228,0.6237896818135847,6.446900000000004,0.6237896818135847
2022-08-31 11:45:00,2022-08-31,11,2.7327555555555505,0.4055555555555556,0.9250599452512008,0.6237896818135847,0.6294255278015478,0.6582335737063888,0.0,45,3.0151666666666697,0.6237896818135847,5.413955555555536,0.6237896818135847,6.640422222222228,0.7527360723065917
2022-08-31 12:00:00,2022-08-31,12,3.2812000000000245,0.3222222222222222,0.9258063116157892,0.7527360723065917,0.7273037330891744,0.6348326785600451,0.0,0,2.7327555555555505,0.6237896818135847,3.0151666666666697,0.7527360723065917,5.413955555555536,0.7527360723065917
2022-08-31 12:15:00,2022-08-31,12,1.6608777777777828,0.3222222222222222,0.9258063116157892,0.7527360723065917,0.7273037330891744,0.6348326785600451,0.0,15,3.2812000000000245,0.7527360723065917,2.7327555555555505,0.7527360723065917,3.0151666666666697,0.7527360723065917
2022-08-31 12:30:00,2022-08-31,12,2.9700111111111145,0.3222222222222222,0.9258063116157892,0.7527360723065917,0.7273037330891744,0.6348326785600451,0.0,30,1.6608777777777828,0.7527360723065917,3.2812000000000245,0.7527360723065917,2.7327555555555505,0.7527360723065917
2022-08-31 12:45:00,2022-08-31,12,6.502955555555563,0.3222222222222222,0.9258063116157892,0.7527360723065917,0.7273037330891744,0.6348326785600451,0.0,45,2.9700111111111145,0.7527360723065917,1.6608777777777828,0.7527360723065917,3.2812000000000245,0.7231002952561417
2022-08-31 13:00:00,2022-08-31,13,6.205966666666645,0.4972222222222222,0.8569195954960328,0.7231002952561417,0.6372686926064051,0.5633264320055975,0.0,0,6.502955555555563,0.7527360723065917,2.9700111111111145,0.7231002952561417,1.6608777777777828,0.7231002952561417
2022-08-31 13:15:00,2022-08-31,13,4.2745555555555494,0.4972222222222222,0.8569195954960328,0.7231002952561417,0.6372686926064051,0.5633264320055975,0.0,15,6.205966666666645,0.7231002952561417,6.502955555555563,0.7231002952561417,2.9700111111111145,0.7231002952561417
2022-08-31 13:30:00,2022-08-31,13,2.330944444444454,0.4972222222222222,0.8569195954960328,0.7231002952561417,0.6372686926064051,0.5633264320055975,0.0,30,4.2745555555555494,0.7231002952561417,6.205966666666645,0.7231002952561417,6.502955555555563,0.7231002952561417
2022-08-31 13:45:00,2022-08-31,13,4.909944444444443,0.4972222222222222,0.8569195954960328,0.7231002952561417,0.6372686926064051,0.5633264320055975,0.0,45,2.330944444444454,0.7231002952561417,4.2745555555555494,0.7231002952561417,6.205966666666645,0.5667877560216541
2022-08-31 14:00:00,2022-08-31,14,4.208888888888883,0.4083333333333333,0.7235649290956462,0.5667877560216541,0.4945737518280482,0.4834039101582414,0.0,0,4.909944444444443,0.7231002952561417,2.330944444444454,0.5667877560216541,4.2745555555555494,0.5667877560216541
2022-08-31 14:15:00,2022-08-31,14,2.9597222222222235,0.4083333333333333,0.7235649290956462,0.5667877560216541,0.4945737518280482,0.4834039101582414,0.0,15,4.208888888888883,0.5667877560216541,4.909944444444443,0.5667877560216541,2.330944444444454,0.5667877560216541
2022-08-31 14:30:00,2022-08-31,14,4.816177777777789,0.4083333333333333,0.7235649290956462,0.5667877560216541,0.4945737518280482,0.4834039101582414,0.0,30,2.9597222222222235,0.5667877560216541,4.208888888888883,0.5667877560216541,4.909944444444443,0.5667877560216541
2022-08-31 14:45:00,2022-08-31,14,5.435388888888881,0.4083333333333333,0.7235649290956462,0.5667877560216541,0.4945737518280482,0.4834039101582414,0.0,45,4.816177777777789,0.5667877560216541,2.9597222222222235,0.5667877560216541,4.208888888888883,0.2868232289636253
2022-08-31 15:00:00,2022-08-31,15,5.043755555555556,0.42777777777777776,0.5362521018001136,0.2868232289636253,0.4133892995685504,0.4040524131714988,0.0,0,5.435388888888881,0.5667877560216541,4.816177777777789,0.2868232289636253,2.9597222222222235,0.2868232289636253
2022-08-31 15:15:00,2022-08-31,15,4.545566666666674,0.42777777777777776,0.5362521018001136,0.2868232289636253,0.4133892995685504,0.4040524131714988,0.0,15,5.043755555555556,0.2868232289636253,5.435388888888881,0.2868232289636253,4.816177777777789,0.2868232289636253
2022-08-31 15:30:00,2022-08-31,15,3.9524888888888974,0.42777777777777776,0.5362521018001136,0.2868232289636253,0.4133892995685504,0.4040524131714988,0.0,30,4.545566666666674,0.2868232289636253,5.043755555555556,0.2868232289636253,5.435388888888881,0.2868232289636253
2022-08-31 15:45:00,2022-08-31,15,3.0877888888889014,0.42777777777777776,0.5362521018001136,0.2868232289636253,0.4133892995685504,0.4040524131714988,0.0,45,3.9524888888888974,0.2868232289636253,4.545566666666674,0.2868232289636253,5.043755555555556,0.13825990646936054
2022-08-31 16:00:00,2022-08-31,16,2.765622222222228,0.33888888888888885,0.312231849148576,0.13825990646936054,0.19841724495831586,0.19895750893369116,0.0,0,3.0877888888889014,0.2868232289636253,3.9524888888888974,0.13825990646936054,4.545566666666674,0.13825990646936054
2022-08-31 16:15:00,2022-08-31,16,2.0064111111111056,0.33888888888888885,0.312231849148576,0.13825990646936054,0.19841724495831586,0.19895750893369116,0.0,15,2.765622222222228,0.13825990646936054,3.0877888888889014,0.13825990646936054,3.9524888888888974,0.13825990646936054
2022-08-31 16:30:00,2022-08-31,16,1.3917222222222283,0.33888888888888885,0.312231849148576,0.13825990646936054,0.19841724495831586,0.19895750893369116,0.0,30,2.0064111111111056,0.13825990646936054,2.765622222222228,0.13825990646936054,3.0877888888889014,0.13825990646936054
2022-08-31 16:45:00,2022-08-31,16,0.9833999999999996,0.33888888888888885,0.312231849148576,0.13825990646936054,0.19841724495831586,0.19895750893369116,0.0,45,1.3917222222222283,0.13825990646936054,2.0064111111111056,0.13825990646936054,2.765622222222228,0.03547455784669645
2022-08-31 17:00:00,2022-08-31,17,0.7049333333333332,0.075,0.0898544370819513,0.03547455784669645,0.0582461854689423,0.05537646724101415,0.0,0,0.9833999999999996,0.13825990646936054,1.3917222222222283,0.03547455784669645,2.0064111111111056,0.03547455784669645
2022-08-31 17:15:00,2022-08-31,17,0.5435666666666625,0.075,0.0898544370819513,0.03547455784669645,0.0582461854689423,0.05537646724101415,0.0,15,0.7049333333333332,0.03547455784669645,0.9833999999999996,0.03547455784669645,1.3917222222222283,0.03547455784669645
2022-08-31 17:30:00,2022-08-31,17,0.3931555555555539,0.075,0.0898544370819513,0.03547455784669645,0.0582461854689423,0.05537646724101415,0.0,30,0.5435666666666625,0.03547455784669645,0.7049333333333332,0.03547455784669645,0.9833999999999996,0.03547455784669645
2022-08-31 17:45:00,2022-08-31,17,0.2538333333333333,0.075,0.0898544370819513,0.03547455784669645,0.0582461854689423,0.05537646724101415,0.0,45,0.3931555555555539,0.03547455784669645,0.5435666666666625,0.03547455784669645,0.7049333333333332,0.0014845655147611994
2022-08-31 18:00:00,2022-08-31,18,0.09852222222222276,0.0027777777777777783,0.0006569077482039402,0.0014845655147611994,0.001532580251578141,0.001532580251578141,0.0,0,0.2538333333333333,0.03547455784669645,0.3931555555555539,0.0014845655147611994,0.5435666666666625,0.0014845655147611994
2022-08-31 18:15:00,2022-08-31,18,0.02966666666666693,0.0027777777777777783,0.0006569077482039402,0.0014845655147611994,0.001532580251578141,0.001532580251578141,0.0,15,0.09852222222222276,0.0014845655147611994,0.2538333333333333,0.0014845655147611994,0.3931555555555539,0.0014845655147611994
2022-08-31 18:30:00,2022-08-31,18,0.030000000000000294,0.0027777777777777783,0.0006569077482039402,0.0014845655147611994,0.001532580251578141,0.001532580251578141,0.0,30,0.02966666666666693,0.0014845655147611994,0.09852222222222276,0.0014845655147611994,0.2538333333333333,0.0014845655147611994
2022-08-31 18:45:00,2022-08-31,18,0.030000000000000294,0.0027777777777777783,0.0006569077482039402,0.0014845655147611994,0.001532580251578141,0.001532580251578141,0.0,45,0.030000000000000294,0.0014845655147611994,0.02966666666666693,0.0014845655147611994,0.09852222222222276,0.0
2022-08-31 19:00:00,2022-08-31,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0014845655147611994,0.030000000000000294,0.0,0.02966666666666693,0.0
2022-08-31 19:15:00,2022-08-31,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-08-31 19:30:00,2022-08-31,19,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
