TIME_TO_INTERVAL,Current,Frequency,Voltage,kP,kQ
2022-03-04 09:00:00+00:00,,,,,
2022-03-04 09:15:00+00:00,,,,,
2022-03-04 09:30:00+00:00,,,,,
2022-03-04 09:45:00+00:00,,,,,
2022-03-04 10:00:00+00:00,,,,,
2022-03-04 10:15:00+00:00,,,,,
2022-03-04 10:30:00+00:00,,,,,
2022-03-04 10:45:00+00:00,,,,,
2022-03-04 11:00:00+00:00,,,,,
2022-03-04 11:15:00+00:00,,,,,
2022-03-04 11:30:00+00:00,,,,,
2022-03-04 11:45:00+00:00,,,,,
2022-03-04 12:00:00+00:00,,,,,
2022-03-04 12:15:00+00:00,,,,,
2022-03-04 12:30:00+00:00,,,,,
2022-03-04 12:45:00+00:00,,,,,
2022-03-04 13:00:00+00:00,,,,,
2022-03-04 13:15:00+00:00,,,,,
2022-03-04 13:30:00+00:00,,,,,
2022-03-04 13:45:00+00:00,,,,,
2022-03-04 14:00:00+00:00,,,,,
2022-03-04 14:15:00+00:00,,,,,
2022-03-04 14:30:00+00:00,,,,,
2022-03-04 14:45:00+00:00,,,,,
2022-03-04 15:00:00+00:00,,,,,
2022-03-04 15:15:00+00:00,,,,,
2022-03-04 15:30:00+00:00,,,,,
2022-03-04 15:45:00+00:00,,,,,
2022-03-04 16:00:00+00:00,,,,,
2022-03-04 16:15:00+00:00,,,,,
2022-03-04 16:30:00+00:00,,,,,
2022-03-04 16:45:00+00:00,,,,,
2022-03-04 17:00:00+00:00,,,,,
2022-03-04 17:15:00+00:00,,,,,
2022-03-04 17:30:00+00:00,,,,,
2022-03-04 17:45:00+00:00,,,,,
2022-03-04 18:00:00+00:00,,,,,
2022-03-04 18:15:00+00:00,,,,,
2022-03-04 18:30:00+00:00,,,,,
2022-03-04 18:45:00+00:00,,,,,
2022-03-04 19:00:00+00:00,,,,,
2022-03-04 19:15:00+00:00,,,,,
2022-03-04 19:30:00+00:00,,,,,
2022-03-04 19:45:00+00:00,,,,,
2022-03-04 20:00:00+00:00,,,,,
